Date,Open,High,Low,Close,Adj Close,Volume,MA_7,MA_30,Volatility_7,Target_30
2012-06-08,81.657143,82.940002,81.285713,82.902855,71.639626,86879100,81.41510228571428,81.05428536666666,1.0698027191040693,86.261429
2012-06-11,83.959999,84.071426,81.51857,81.595711,70.510078,147816200,81.28122385714286,80.90271373333333,0.9595693748750103,85.845711
2012-06-12,82.065712,82.374283,80.957146,82.308571,71.126038,108845100,81.590816,80.86547566666667,0.8765474168145361,82.138573
2012-06-13,82.074287,82.639999,81.482857,81.737144,70.632256,73395000,81.75142885714286,80.81799946666666,0.7631556224572147,82.125717
2012-06-14,81.605713,81.928574,81.03714,81.647141,70.554489,86393300,81.92897914285713,80.74918996666665,0.49495125336953544,83.594284
2012-06-15,81.571426,82.08857,81.364288,82.01857,70.875465,83813800,81.98346828571428,80.71257089999999,0.4781800446939483,85.004288
2012-06-18,81.565712,83.984283,81.48143,83.682854,72.313637,110103000,82.27040657142858,80.81033269999999,0.773295975281509,87.251427
2012-06-19,83.342857,84.285713,83.300003,83.915718,72.514885,90351100,82.41510128571429,80.89571376666666,0.9788107369072292,86.687141
2012-06-20,84.029999,84.178574,82.971428,83.677139,72.308708,89735800,82.71244814285714,80.9793327,1.0042290102276445,86.827141
2012-06-21,83.634285,84.031425,82.491432,82.524284,71.312492,81587800,82.74326428571429,81.0197611,0.9930170345473567,87.957146
2012-06-22,82.720001,83.169998,82.202858,83.157143,71.85936,71117900,82.94612128571428,81.0749041,0.8932578770132616,88.935715
2012-06-25,82.471428,82.828575,81.48143,81.538574,70.460701,76095600,82.93061171428572,81.09423749999999,0.920109917372508,88.701431
2012-06-26,81.618568,82.07,81.047142,81.718575,70.616219,69134100,82.88775528571429,81.1599996,0.9750187822270775,88.55143
2012-06-27,82.14286,82.391426,81.702858,82.071426,70.92115,50749300,82.65755128571428,81.261571,0.9457998484631367,88.675713
2012-06-28,81.667145,82.0,80.80143,81.292854,70.248352,70709100,82.28285642857144,81.37095183333332,0.8816523945629506,88.814285
2012-06-29,82.571426,83.428574,82.035713,83.428574,72.093903,105375200,82.24734714285714,81.6275233,0.8189102685804106,90.0
2012-07-02,83.53286,84.781425,83.371429,84.645714,73.145668,100023000,82.55040857142856,81.92342809999998,1.2285648890814016,90.241432
2012-07-03,84.982857,85.714287,84.85714,85.629997,73.996246,60428200,82.90367342857142,82.10499953333333,1.6979593599197094,90.118568
2012-07-05,85.794289,87.762856,85.664284,87.134285,75.29615,121095800,83.70306071428571,82.35723749999998,2.19316489417013,90.905716
2012-07-06,86.727142,86.919998,85.940002,86.554283,74.794975,104732600,84.39387614285715,82.52542799999999,2.225254172598614,92.587143
2012-07-09,86.471428,87.699997,86.30143,87.69857,75.783798,94851400,85.19775385714286,82.7567136,2.2625291144612762,95.021431
2012-07-10,88.281425,88.552856,86.472855,86.887146,75.082603,127989400,85.99693842857143,82.97538043333333,1.519273895993126,93.722855
2012-07-11,86.58857,86.808571,85.317146,86.347145,74.615967,117330500,86.41387714285715,83.1285235,1.0131175146304696,95.552856
2012-07-12,85.748573,86.209999,84.668571,85.557144,73.933273,107010400,86.54408142857143,83.22247593333333,0.7796752825043104,94.66143
2012-07-13,86.135712,86.741432,85.714287,86.424286,74.682602,77856800,86.65755128571429,83.35219013333334,0.6752819188653536,94.745712
2012-07-16,86.445717,87.374283,86.431427,86.701431,74.922119,75315100,86.595715,83.57085696666667,0.6434177402811979,96.525711
2012-07-17,87.255714,87.35714,86.164284,86.705711,74.925812,73406200,86.61734757142857,83.7739522,0.6443375232770863,96.400002
2012-07-18,86.655716,86.905716,86.222855,86.608574,74.841896,63175000,86.46163385714286,83.9807617,0.4382413287239103,96.209999
2012-07-19,87.325714,87.907143,86.571426,87.760002,75.836884,109215400,86.58632757142857,84.18485690000001,0.6516891343783825,94.83857
2012-07-20,87.575714,87.777145,86.242859,86.328575,74.599937,99367800,86.58367471428572,84.33999986666667,0.6528618012574564,95.034286
2012-07-23,84.914284,86.557144,83.958572,86.261429,74.541885,121993900,86.68428685714287,84.45195233333332,0.5060613532004178,96.424286
2012-07-24,86.76857,87.097145,85.501427,85.845711,74.182663,141283100,86.60163328571427,84.59361899999999,0.5950316926568944,95.747147
2012-07-25,82.065712,82.971428,81.428574,82.138573,70.979172,219328200,85.94979642857142,84.58795239999999,1.7822777936969147,96.610001
2012-07-26,82.822861,82.914284,81.480003,82.125717,70.968056,101658200,85.29551157142858,84.60090483333333,2.240336311068449,97.205711
2012-07-27,82.144287,83.690002,81.655716,83.594284,72.237114,100984100,84.86489871428572,84.66580960000002,2.2355719253118895,94.677139
2012-07-30,84.417145,85.634285,83.974289,85.004288,73.455574,94785600,84.47122528571428,84.76533353333335,1.8502092655936746,94.370003
2012-07-31,86.175713,87.385712,86.102859,87.251427,75.397385,115581900,84.60306128571429,84.88428596666667,2.028864807949681,95.684288
2012-08-01,87.987144,88.057144,86.14286,86.687141,74.909775,96125400,84.66387728571429,84.97666673333333,2.09225034880071,97.568573
2012-08-02,86.120003,87.241432,85.75,86.827141,75.030754,83039600,84.80408157142857,85.0816668,2.2139876320617558,98.754288
2012-08-03,87.66143,88.28286,87.365715,87.957146,76.007233,86230200,85.63530628571428,85.26276220000001,2.1373965891719204,99.968575
2012-08-06,88.184288,89.267143,87.894287,88.935715,76.852821,75525800,86.60816314285714,85.45538126666665,1.796344090642918,100.272858
2012-08-07,88.96714,89.285713,88.291428,88.701431,76.650383,72611700,87.33775557142857,85.69414316666666,1.3498937984846304,100.300003
2012-08-08,88.484283,89.125717,88.157143,88.55143,76.520775,61176500,87.84449014285714,85.921905,0.9276991999580595,99.814285
2012-08-09,88.264282,88.818573,88.257141,88.675713,76.957161,55410600,88.04795957142856,86.1420479,0.9321269335857557,100.012856
2012-08-10,88.387146,88.822861,88.385712,88.814285,77.077438,48734700,88.35183728571428,86.39276226666667,0.741866962843269,98.684288
2012-08-13,89.055717,90.0,89.035713,90.0,78.106461,69708100,88.80510285714286,86.61180979999999,0.6131603059482758,96.220001
2012-08-14,90.267143,91.230003,90.029999,90.241432,78.315979,85042300,89.13142942857144,86.79833373333334,0.689731919087232,95.025711
2012-08-15,90.185715,90.571426,89.678574,90.118568,78.209335,64335600,89.30040842857143,86.94795276666667,0.7735892348667777,97.331429
2012-08-16,90.172859,90.965714,90.071426,90.905716,78.892494,63633500,89.61530628571428,87.07366713333334,0.9232872107968718,95.300003
2012-08-17,91.428574,92.598572,91.258568,92.587143,80.351715,110690300,90.19183671428571,87.27476246666667,1.322121086317776,94.19857
2012-08-20,92.858574,95.021431,92.842857,95.021431,82.464294,153346200,91.09836785714286,87.51885783333334,2.0721077778481334,94.472855
2012-08-21,95.831429,96.41143,92.904289,93.722855,81.337326,203179900,91.79959214285714,87.7467148,1.9996113635201118,95.921425
2012-08-22,93.488571,95.571426,92.587143,95.552856,82.925507,141330700,92.59285728571429,88.05357183333334,2.252193161613417,95.257141
2012-08-23,95.158569,95.699997,94.449997,94.66143,82.151878,105032200,93.22428557142857,88.35704803333333,2.0973445378740228,93.227142
2012-08-24,94.215714,95.639999,93.650002,94.745712,82.225029,109335100,93.88530614285715,88.6344289,1.6331842127376723,91.167145
2012-08-27,97.141426,97.267143,96.220001,96.525711,83.769806,106752100,94.68816257142858,88.96190490000001,1.2639538040303444,90.835716
2012-08-28,96.425713,96.585716,95.809998,96.400002,83.660683,66854200,95.23285671428572,89.28504793333333,1.0020599064911797,91.558571
2012-08-29,96.464287,96.809998,96.085716,96.209999,83.495804,50701700,95.40265214285715,89.60509543333333,1.0593266051369779,89.728569
2012-08-30,95.805717,95.935715,94.692856,94.83857,82.305595,75674900,95.56204000000001,89.84104769999999,0.8217538092208067,89.958572
2012-08-31,95.321426,95.514282,93.89286,95.034286,82.475456,84580300,95.48795857142856,90.13123806666665,0.8457441959658077,90.68
2012-09-04,95.108574,96.44857,94.928574,96.424286,83.681786,91973000,95.73979514285715,90.46999996666666,0.8207016747073204,92.827141
2012-09-05,96.510002,96.621429,95.657143,95.747147,83.094116,84093800,95.88285728571428,90.80004783333334,0.6964065803660812,92.087143
2012-09-06,96.167145,96.898575,95.828575,96.610001,83.842957,97799100,95.8948987142857,91.28242876666667,0.7099712273868416,90.377144
2012-09-07,96.864288,97.497147,96.538574,97.205711,84.359955,82416600,96.00999999999999,91.78509523333334,0.8558345088890025,87.120003
2012-09-10,97.207146,97.612854,94.585716,94.677139,82.16552,121999500,95.79101999999999,92.15452373333332,0.982816480169077,90.575714
2012-09-11,95.015717,95.728569,93.785713,94.370003,81.898964,125995800,95.72408185714285,92.46671423333333,1.0705397944616875,87.622856
2012-09-12,95.264282,95.699997,93.714287,95.684288,83.039574,178058300,95.81693928571428,92.7478096,1.0280840125694206,88.118568
2012-09-13,96.767143,97.928574,96.395714,97.568573,84.674828,149590000,95.98040885714285,93.110524,1.2147726092834938,87.077141
2012-09-14,98.565712,99.568573,98.269997,98.754288,85.703873,150118500,96.41000042857142,93.50809556666667,1.591759347968764,86.285713
2012-09-17,99.907143,99.971428,99.230003,99.968575,86.75766,99507800,96.88979671428571,93.90847653333331,2.090223606556072,85.045715
2012-09-18,99.982857,100.332855,99.488571,100.272858,87.021759,93375800,97.32796057142858,94.2863813,2.456813560266702,85.220001
2012-09-19,100.03714,100.57,99.938568,100.300003,87.045334,81718700,98.13122685714286,94.67300036666667,2.363088421705214,82.400002
2012-09-20,99.879997,100.008568,99.08857,99.814285,86.623787,84142100,98.90898142857144,95.04842886666667,1.7299656031182866,83.517143
2012-09-21,100.344284,100.724289,99.908569,100.012856,86.796127,142897300,99.5273482857143,95.42633363333334,1.0082934674422548,83.264282
2012-09-24,98.122856,99.302856,97.571426,98.684288,85.643105,159941600,99.68673614285714,95.75533373333334,0.6826483845181985,79.714287
2012-09-25,98.322861,98.968575,96.14286,96.220001,83.504486,129697400,99.32469514285715,95.9626671,1.473506595005479,76.821426
2012-09-26,95.534286,96.098572,94.457146,95.025711,82.468048,144125800,98.61857171428572,96.12214306666667,2.1449064248667633,78.151428
2012-09-27,94.898575,97.452858,94.335716,97.331429,84.469032,148522500,98.19836757142856,96.36257176666666,2.052957786086722,77.547142
2012-09-28,96.964287,97.30143,95.25,95.300003,82.706062,133777700,97.48408185714287,96.50904799999999,2.069622798627065,77.557144
2012-10-01,95.879997,96.678574,93.785713,94.19857,81.750168,135898700,96.68183685714287,96.56276223333334,2.10394840588877,76.697144
2012-10-02,94.544289,95.192856,92.949997,94.472855,81.988228,156998100,95.89040814285714,96.54447636666667,1.630899026834853,75.08857
2012-10-03,94.980003,95.980003,94.66143,95.921425,83.245377,106070300,95.49571342857143,96.61776203333334,1.0850268645881562,75.382858
2012-10-04,95.89286,96.321426,95.078575,95.257141,82.668839,92681400,95.358162,96.60790486666666,1.0379130768279123,80.818573
2012-10-05,95.028572,95.14286,93.040001,93.227142,80.907135,148501500,95.10122357142858,96.56009526666666,1.3185966284124437,80.129997
2012-10-08,92.41143,92.508568,90.872856,91.167145,79.119362,159498500,94.22061157142858,96.4408097,1.6076379101806388,80.242859
2012-10-09,91.235718,91.498573,89.078575,90.835716,78.831726,209649300,93.58285628571427,96.25114319999999,1.9558590373417075,81.64286
2012-10-10,91.391426,92.139999,91.0,91.558571,79.459068,127589000,93.20571357142856,96.08976216666666,2.0686258963837,84.218575
2012-10-11,92.35714,92.457146,89.728569,89.728569,77.870895,136520300,92.52795842857142,95.8737145,2.3432421033710082,83.540001
2012-10-12,89.937141,90.76857,89.328575,89.958572,78.070511,115003700,91.67612228571429,95.71104790000001,1.9558228821497368,83.277145
2012-10-15,90.335716,90.732857,89.121429,90.68,78.696594,108125500,91.02224500000001,95.56590503333334,1.1638395451166095,84.194283
2012-10-16,90.767143,92.900002,90.14286,92.827141,80.559998,137442900,90.965102,95.4460002,1.040861538480456,83.611427
2012-10-17,92.695717,93.255714,92.0,92.087143,79.91777,97259400,91.09653028571428,95.32400006666667,1.125284950990851,83.741432
2012-10-18,91.370003,91.722855,90.0,90.377144,78.433754,119156100,91.03102000000001,95.11623816666666,1.1559302660094044,82.264282
2012-10-19,90.150002,90.252853,87.08857,87.120003,75.607056,186021500,90.39693885714287,94.7800479,1.8357732397120872,76.970001
2012-10-22,87.488571,90.76857,87.251427,90.575714,78.606094,136682700,90.51795957142858,94.64333373333334,1.8121396431944279,78.177139
2012-10-23,90.14286,90.557144,87.385712,87.622856,76.043457,176786400,90.18428585714287,94.41842883333334,2.121023484060387,76.178574
2012-10-24,88.777145,89.507141,87.234283,88.118568,76.473671,139631800,89.818367,94.16623816666667,2.238921809093794,75.688568
2012-10-25,88.571426,88.85714,86.507141,87.077141,75.569862,164081400,88.99693842857143,93.81652376666668,1.992277169375969,77.341431
2012-10-26,87.061432,87.714287,84.428574,86.285713,74.883018,254608200,88.16816271428571,93.4009046,1.6737335837793723,77.0
2012-10-31,84.982857,85.994286,83.957146,85.045715,73.806885,127500800,87.40652999999999,92.90347593333334,1.7135633109763693,75.669998
2012-11-01,85.459999,86.14286,84.881432,85.220001,73.958138,90324500,87.13510114285714,92.40171403333332,1.906169426669996,72.827141
2012-11-02,85.127144,85.278572,82.10714,82.400002,71.510796,149843400,85.96714228571429,91.80504733333333,1.950869170187504,74.118568
2012-11-05,83.360001,83.96714,82.514282,83.517143,72.480324,132283900,85.38061185714287,91.26180926666667,1.9869711500159206,76.271431
2012-11-06,84.318573,84.391426,82.870003,83.264282,72.260864,93729300,84.68714242857143,90.70352346666665,1.6982577047990461,75.187141
2012-11-07,81.977142,82.077141,79.39286,79.714287,69.495987,198412200,83.63530614285715,90.0711901,2.1823976237875153,74.53286
2012-11-08,80.089996,80.318573,76.470001,76.821426,66.97393,264036500,82.28326514285713,89.42457093333334,3.032747883876526,74.190002
2012-11-09,77.202858,79.26857,76.245712,78.151428,68.133469,232478400,81.298367,88.86209483333333,3.104731251444741,74.309998
2012-11-12,79.164284,79.214287,76.949997,77.547142,67.606636,128950500,80.20224428571429,88.20261860000001,2.831908002255799,73.285713
2012-11-13,76.987144,78.639999,76.622856,77.557144,67.615341,133237300,79.51040742857143,87.61118996666666,2.7968484195583567,73.580002
2012-11-14,77.928574,78.207146,76.597145,76.697144,66.865578,119292600,78.53612185714285,87.0278091,2.314809605138363,72.798569
2012-11-15,76.790001,77.071426,74.660004,75.08857,65.463219,197477700,77.368163,86.38166626666666,1.4219283429895007,76.024284
2012-11-16,75.028572,75.714287,72.25,75.382858,65.719765,316723400,76.74938742857141,85.69704736666667,1.1466063652253984,78.432854
2012-11-19,77.244286,81.071426,77.125717,80.818573,70.458694,205829400,77.32040842857143,85.21576176666666,1.9217554354684367,77.442856
2012-11-20,81.701431,81.707146,79.225716,80.129997,69.858414,160688500,77.60306114285713,84.77919026666667,2.19099711839413,75.285713
2012-11-21,80.60714,81.052856,79.514282,80.242859,69.956779,93250500,77.98816357142857,84.4150474,2.4058986141518033,74.842857
2012-11-23,81.024284,81.714287,80.371429,81.64286,71.177345,68206600,78.57183728571428,84.10861886666666,2.754281271350949,75.044289
2012-11-26,82.271431,84.285713,81.958572,84.218575,73.422874,157644900,79.64632742857144,83.86395233333334,3.31174325592637,73.871429
2012-11-27,84.221428,84.345711,82.871429,83.540001,72.831291,133332500,80.85367471428572,83.65766673333333,2.886450795929597,74.78714
2012-11-28,82.46714,83.685715,81.751427,83.277145,72.602112,130216100,81.98143,83.4349525,1.6847422155517493,74.328575
2012-11-29,84.317146,84.89286,83.60714,84.194283,73.401703,128674700,82.46367428571429,83.21876193333333,1.7770154349641605,71.678574
2012-11-30,83.827141,84.057144,83.239998,83.611427,72.893555,97829900,82.96102142857141,82.91157146666667,1.4768497154608062,69.417145
2012-12-03,84.807144,84.941429,83.64286,83.741432,73.006874,91070000,83.46081757142858,82.6333811,0.8716431679435922,72.298569
2012-12-04,83.114288,83.114288,81.732857,82.264282,71.719093,139267100,83.54959214285714,82.36295236666666,0.6620840887920615,71.811432
2012-12-05,81.272858,81.321426,76.96714,76.970001,67.10347,261159500,82.51408157142858,82.02461896666667,2.515539656581983,71.428574
2012-12-06,75.562859,79.044289,74.089996,78.177139,68.155861,294303100,81.74795842857144,81.61133313333333,2.9330185272405775,72.110001
2012-12-07,79.057144,79.314285,75.714287,76.178574,66.413506,196760200,80.73387685714285,81.22985706666667,3.490384109598282,73.43
2012-12-10,75.0,76.93,74.511429,75.688568,65.986305,157621100,79.51877471428573,80.81552373333334,3.5646903947520348,64.35714
2012-12-11,77.110001,78.508568,76.767143,77.341431,67.427284,148086400,78.623061,80.49100006666666,3.1256201298111512,62.84
2012-12-12,78.252853,78.285713,76.610001,77.0,67.129616,121786000,77.65999928571429,80.1814763,2.1817881593126938,64.261429
2012-12-13,75.878571,76.805717,75.114288,75.669998,65.970093,156314900,76.71795871428571,79.86895239999998,0.9228398352597507,65.46714
2012-12-14,73.535713,74.01857,72.225716,72.827141,63.491661,252394800,76.12612157142858,79.45585706666667,1.7191489617253042,65.261429
2012-12-17,72.704285,74.285713,71.604286,74.118568,64.617569,189401800,75.54632571428571,79.17980926666665,1.5918173635679382,65.07
2012-12-18,75.0,76.414284,74.321426,76.271431,66.494446,156421300,75.559591,78.93828553333333,1.5983378407836109,64.802856
2012-12-19,75.924286,76.242859,75.071426,75.187141,65.549156,112342300,75.48795857142856,78.66904749999999,1.6028239985462391,63.188572
